"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/SteamBlast/Assets/FinalAssets/Decals/TexturesCom_DecalsDamageConcrete0013_1_masked_S_Mat.TexturesCom_DecalsDamageConcrete0013_1_masked_S_Mat","0","27","1","1","56.766308","0","157"
"/Game/SteamBlast/Assets/FinalAssets/Door/door_0001_jpge82d8e3f-68b5-4c74-8d11-02224def2415Original_Mat.door_0001_jpge82d8e3f-68b5-4c74-8d11-02224def2415Original_Mat","0","23","1","1","54.185055","0","140"
"/Game/SteamBlast/Assets/FinalAssets/Draps/Draps_BaseColor_Mat.Draps_BaseColor_Mat","0","23","2","1","55.227451","0","205"
"/Game/SteamBlast/Assets/FinalAssets/FactoryChimney/Rock2.Rock2","0","23","1","1","54.662163","0","179"
"/Game/SteamBlast/Assets/FinalAssets/Grid/Grid_BaseColor_Mat.Grid_BaseColor_Mat","0","23","1","1","55.252914","0","183"
"/Game/SteamBlast/Assets/FinalAssets/Lantern/Lantern_BaseColor_Mat.Lantern_BaseColor_Mat","0","24","1","1","61.747417","0","157"
"/Game/SteamBlast/Assets/FinalAssets/Link/47733275-rough-gray-stone-texture_ncl1_1_Mat.47733275-rough-gray-stone-texture_ncl1_1_Mat","0","23","1","1","53.618206","0","192"
"/Game/SteamBlast/Assets/FinalAssets/Link/istockphoto-524653165-612x612_Mat.istockphoto-524653165-612x612_Mat","0","23","1","1","53.694546","0","144"
"/Game/SteamBlast/Assets/FinalAssets/Link/metal_texture_1_by_wojtar_stock_dzpwg1-fullview-e0002147483647_Mat.metal_texture_1_by_wojtar_stock_dzpwg1-fullview-e0002147483647_Mat","0","23","1","1","54.763321","0","142"
"/Game/SteamBlast/Assets/FinalAssets/Link/Rock.Rock","0","23","1","1","55.149063","0","229"
"/Game/SteamBlast/Assets/FinalAssets/Pipes/3metal_texture_prew_100617_Mat.3metal_texture_prew_100617_Mat","0","23","1","1","55.006355","0","143"
"/Game/SteamBlast/Assets/FinalAssets/Roofs/Dach16_jpg9111a457-98bb-4b0e-a43b-6a7b473f9886Larger_Mat.Dach16_jpg9111a457-98bb-4b0e-a43b-6a7b473f9886Larger_Mat","0","24","1","1","62.116142","0","189"
"/Game/SteamBlast/Assets/FinalAssets/Roofs/Material__1132_Base_color_Mat.Material__1132_Base_color_Mat","0","23","1","1","55.728107","0","170"
"/Game/SteamBlast/Assets/FinalAssets/Rooftop/avb45ac1c4d70766a19e7_Mat.avb45ac1c4d70766a19e7_Mat","0","24","2","1","60.244663","0","174"
"/Game/SteamBlast/Assets/FinalAssets/Rooftop/istockphoto-163694319-1024x1024_Mat.istockphoto-163694319-1024x1024_Mat","0","23","1","1","54.461216","0","238"
"/Game/SteamBlast/Assets/FinalAssets/Shop/dark-metal-texture_Mat.dark-metal-texture_Mat","0","23","1","1","55.173164","0","168"
"/Game/SteamBlast/Assets/FinalAssets/Shop/glass-texture_Mat.glass-texture_Mat","0","24","1","1","61.013451","0","225"
"/Game/SteamBlast/Assets/FinalAssets/Walls/glass-texture_Mat_2.glass-texture_Mat_2","0","33","2","1","85.560829","0","361"
"/Game/SteamBlast/Assets/FinalAssets/Shop/glass_texture_by_rcdezine_d5snuyo-fullview_Mat.glass_texture_by_rcdezine_d5snuyo-fullview_Mat","0","23","2","1","54.345116","0","179"
"/Game/SteamBlast/Assets/FinalAssets/Shop/images_Mat.images_Mat","0","23","2","1","54.295517","0","149"
"/Game/SteamBlast/Assets/FinalAssets/Shop/istockphoto-870752130-170667a_Mat.istockphoto-870752130-170667a_Mat","0","23","1","1","55.780575","0","103"
"/Game/SteamBlast/Assets/FinalAssets/Shop/preview16_Mat.preview16_Mat","0","23","5","1","53.540276","0","79"
"","0","1","0","1","0.000000","3","0"
"/Game/SteamBlast/Assets/FinalAssets/BeamAngle/scratched-and-scraped-metal-texture-6_Mat.scratched-and-scraped-metal-texture-6_Mat","0","23","1","1","54.599503","0","124"
"/Game/SteamBlast/Assets/FinalAssets/Cuve/Cuve_BaseColor_Mat.Cuve_BaseColor_Mat","0","23","1","1","55.238365","0","151"
"/Game/SteamBlast/Assets/FinalAssets/FactoryChimney/Brick_Texture_81_3D_p_Mat.Brick_Texture_81_3D_p_Mat","0","40","2","1","89.669510","0","369"
"/Game/SteamBlast/Assets/FinalAssets/Walls/texture-rouge-brun-sans-couture-de-fond-mod?le-mur-briques-architectural-brique-109705065_Mat.texture-rouge-brun-sans-couture-de-fond-mod?le-mur-briques-architectural-brique-109705065_Mat","0","23","1","1","55.971840","0","204"
"/Game/Placeholder/Dossier_test/Finalmaterials/Mine_05_-_Default_color_Mat.Mine_05_-_Default_color_Mat","0","23","1","1","55.109154","0","209"
"/Game/Placeholder/Dossier_test/Finalmaterials/Mine_11_-_Default_color_Mat.Mine_11_-_Default_color_Mat","0","23","1","1","56.487068","0","184"
"/Game/Placeholder/Dossier_test/Finalmaterials/Mine_12_-_Car_Paint_color_Mat.Mine_12_-_Car_Paint_color_Mat","0","23","1","1","55.805313","0","147"
"/Game/Placeholder/Dossier_test/Finalmaterials/Mine_17_-_Old_Copper__1_color_Mat.Mine_17_-_Old_Copper__1_color_Mat","0","23","1","1","55.507248","0","171"
"/Game/Placeholder/Dossier_test/Finalmaterials/Mine_Metal_color_Mat.Mine_Metal_color_Mat","0","23","1","1","56.478580","0","195"
"/Game/Placeholder/Dossier_test/Finalmaterials/Topmine.Topmine","0","23","1","1","55.801003","0","141"
"/Game/Placeholder/Dossier_test/Mine_02_-_Default_color_Mat.Mine_02_-_Default_color_Mat","0","23","1","1","55.813015","0","149"
"/Game/Placeholder/Dossier_test/Mine_14_-_Polished_Aluminum_color_Mat.Mine_14_-_Polished_Aluminum_color_Mat","0","23","1","1","55.915653","0","162"
"/Game/Placeholder/Dossier_test/Mine_15_-_Glossy_Plastic_color_Mat.Mine_15_-_Glossy_Plastic_color_Mat","0","23","1","1","56.450611","0","162"
"/Game/Placeholder/Dossier_test/Mine_Ceramic_color_Mat.Mine_Ceramic_color_Mat","0","23","1","1","56.411411","0","137"
"/Game/Placeholder/Dossier_test/Mine_Wall_Paint_color_Mat.Mine_Wall_Paint_color_Mat","0","23","1","1","57.117058","0","184"
"/Game/SteamBlast/Assets/FinalAssets/Walls/brick_16_Mat.brick_16_Mat","0","23","1","1","55.538689","0","165"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_02_-_Default_BaseColor_Mat.Textures_02_-_Default_BaseColor_Mat","0","23","1","1","54.977802","0","116"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_05_-_Default_BaseColor_Mat.Textures_05_-_Default_BaseColor_Mat","0","23","1","1","56.647400","0","108"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_11_-_Default_BaseColor_Mat.Textures_11_-_Default_BaseColor_Mat","0","23","4","1","55.907116","0","162"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_12_-_Car_Paint_BaseColor_Mat.Textures_12_-_Car_Paint_BaseColor_Mat","0","23","6","1","54.043678","0","139"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","72","1","0.000000","0","0"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_14_-_Polished_Aluminum_BaseColor_Mat.Textures_14_-_Polished_Aluminum_BaseColor_Mat","0","23","1","1","56.056892","0","137"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_15_-_Glossy_Plastic_BaseColor_Mat.Textures_15_-_Glossy_Plastic_BaseColor_Mat","0","23","1","1","55.702702","0","133"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_17_-_Old_Copper__1_BaseColor_Mat.Textures_17_-_Old_Copper__1_BaseColor_Mat","0","23","1","1","54.601154","0","136"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_18_-_Rubber_BaseColor_Mat.Textures_18_-_Rubber_BaseColor_Mat","0","23","1","1","54.723961","0","132"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_Ceramic_BaseColor_Mat.Textures_Ceramic_BaseColor_Mat","0","23","2","1","54.852222","0","150"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_Metal_BaseColor_Mat.Textures_Metal_BaseColor_Mat","0","23","4","1","55.362011","0","130"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_Wall_Paint_BaseColor_Mat.Textures_Wall_Paint_BaseColor_Mat","0","23","1","1","56.877171","0","125"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/SteamBlast/Assets/FinalAssets/Shop/Green_wood_texture_Mat.Green_wood_texture_Mat","0","23","2","1","56.704765","0","124"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","60","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","23","1","0.000000","0","0"
