"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/SteamBlast/Assets/FinalAssets/Walls/texture-rouge-brun-sans-couture-de-fond-mod?le-mur-briques-architectural-brique-109705065_Mat.texture-rouge-brun-sans-couture-de-fond-mod?le-mur-briques-architectural-brique-109705065_Mat","0","14","1","1","31.894842","0","59"
"/Game/SteamBlast/Assets/FinalAssets/BeamAngle/scratched-and-scraped-metal-texture-6_Mat.scratched-and-scraped-metal-texture-6_Mat","0","14","1","1","32.203575","0","59"
"/Game/SteamBlast/Assets/FinalAssets/FactoryChimney/Brick_Texture_81_3D_p_Mat.Brick_Texture_81_3D_p_Mat","0","27","1","1","58.306316","0","171"
"/Game/SteamBlast/Assets/FinalAssets/Walls/brick_16_Mat.brick_16_Mat","0","14","1","1","31.875343","0","66"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_02_-_Default_BaseColor_Mat.Textures_02_-_Default_BaseColor_Mat","0","14","1","1","31.709030","0","56"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_05_-_Default_BaseColor_Mat.Textures_05_-_Default_BaseColor_Mat","0","14","1","1","32.245556","0","59"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_11_-_Default_BaseColor_Mat.Textures_11_-_Default_BaseColor_Mat","0","14","1","1","32.162857","0","66"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_12_-_Car_Paint_BaseColor_Mat.Textures_12_-_Car_Paint_BaseColor_Mat","0","14","2","1","31.316256","0","69"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_14_-_Polished_Aluminum_BaseColor_Mat.Textures_14_-_Polished_Aluminum_BaseColor_Mat","0","14","1","1","32.572380","0","58"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_15_-_Glossy_Plastic_BaseColor_Mat.Textures_15_-_Glossy_Plastic_BaseColor_Mat","0","14","1","1","32.434269","0","48"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_17_-_Old_Copper__1_BaseColor_Mat.Textures_17_-_Old_Copper__1_BaseColor_Mat","0","14","1","1","32.361195","0","59"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_18_-_Rubber_BaseColor_Mat.Textures_18_-_Rubber_BaseColor_Mat","0","14","1","1","32.429485","0","75"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_Ceramic_BaseColor_Mat.Textures_Ceramic_BaseColor_Mat","0","14","3","1","32.129547","0","59"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_Metal_BaseColor_Mat.Textures_Metal_BaseColor_Mat","0","14","2","1","31.687996","0","54"
"/Game/SteamBlast/Assets/FinalAssets/FinalMine/Basecolor/Textures_Wall_Paint_BaseColor_Mat.Textures_Wall_Paint_BaseColor_Mat","0","14","4","1","31.770456","0","70"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","43","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Game/SteamBlast/Assets/FinalAssets/Shop/Green_wood_texture_Mat.Green_wood_texture_Mat","0","14","1","1","31.852610","0","42"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","23","4","1","73.368568","0","84"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","60","1","0.000000","0","0"
